Begin_Date,Begin_Month,Year,Event_Type,Deaths,Damage_Property,State,Total_Disaster
8/27/2012,Aug,2012,Tropical Storm,0,0,FL,1
8/27/2012,Aug,2012,Tropical Storm,0,0,FL,1
8/28/2012,Aug,2012,Tropical Storm,1,0,FL,1
8/28/2012,Aug,2012,Tropical Storm,1,0,FL,1
8/28/2012,Aug,2012,Tropical Storm,1,0,FL,1
10/24/2012,Oct,2012,Tropical Storm,0,1000,FL,1
10/24/2012,Oct,2012,Tropical Storm,0,1000,FL,1
10/25/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/25/2012,Oct,2012,Tropical Storm,0,2000,FL,1
10/25/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/25/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
10/26/2012,Oct,2012,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2013,Jun,2013,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,15000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,50000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,5000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,7000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,7000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,20000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,5000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,5000,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
6/6/2016,Jun,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,1000000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,500000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,500000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,800000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,10000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,400000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,10000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,453000,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,453000,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,682000,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,0,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,600000,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,600000,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,0,FL,1
9/1/2016,Sep,2016,Hurricane (Typhoon),0,704000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,1630000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,1630000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,111000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,723000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,30000000,FL,1
9/1/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/2/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
9/13/2016,Sep,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,10000000,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,1,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,73000000,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,2000000000,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,1330000,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,175000,FL,1
10/6/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,35000,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,0,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,5000,FL,1
10/7/2016,Oct,2016,Tropical Storm,0,10000,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,0,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,0,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,0,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,150000,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,0,FL,1
7/31/2017,Jul,2017,Tropical Storm,0,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,1,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,300000000,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/9/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,25000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,4000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,332000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,4300000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,30000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,1500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,157000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,100000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,110000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,543200000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,36500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,3000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,18880000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,1500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,50000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,50000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,5000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,5000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,2000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,7500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,3000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,250000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,1000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,900000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,25000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,250000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,7000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,37000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,50000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,50000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,1000000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,1500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,100000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,25000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,750000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,500000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,38000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,5000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,50000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,600000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,2950000,FL,1
9/10/2017,Sep,2017,Tropical Storm,0,2950000,FL,1
9/11/2017,Sep,2017,Tropical Storm,0,0,FL,1
9/11/2017,Sep,2017,Tropical Storm,0,130000,FL,1
9/11/2017,Sep,2017,Tropical Storm,0,130000,FL,1
10/7/2017,Oct,2017,Tropical Storm,0,0,FL,1
10/7/2017,Oct,2017,Tropical Storm,0,0,FL,1
10/7/2017,Oct,2017,Tropical Storm,0,0,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,0,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
10/8/2017,Oct,2017,Tropical Storm,0,10000,FL,1
5/27/2018,May,2018,Tropical Storm,0,0,FL,1
5/27/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
5/28/2018,May,2018,Tropical Storm,0,0,FL,1
9/2/2018,Sep,2018,Tropical Storm,0,0,FL,1
9/3/2018,Sep,2018,Tropical Storm,0,0,FL,1
9/3/2018,Sep,2018,Tropical Storm,0,0,FL,1
9/3/2018,Sep,2018,Tropical Storm,0,500,FL,1
9/3/2018,Sep,2018,Tropical Storm,0,0,FL,1
9/4/2018,Sep,2018,Tropical Storm,1,0,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,33000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,50000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,50000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,100000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,50000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,50000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,100000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,10000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,90000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,250000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,33000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,33000,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,0,FL,1
10/10/2018,Oct,2018,Tropical Storm,0,0,FL,1
9/1/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/3/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/3/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/3/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/4/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/4/2019,Sep,2019,Tropical Storm,0,10000000,FL,1
9/4/2019,Sep,2019,Tropical Storm,0,0,FL,1
9/4/2019,Sep,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
10/19/2019,Oct,2019,Tropical Storm,0,0,FL,1
4/28/1996,Apr,1996,Wildfire,0,0,CA,1
4/29/1996,Apr,1996,Wildfire,0,0,CA,1
5/1/1996,May,1996,Wildfire,0,0,CA,1
5/11/1996,May,1996,Wildfire,0,0,CA,1
8/14/1996,Aug,1996,Wildfire,0,0,CA,1
8/14/1996,Aug,1996,Wildfire,0,0,CA,1
10/7/1996,Oct,1996,Wildfire,0,0,CA,1
10/18/1996,Oct,1996,Wildfire,0,4500000,CA,1
10/21/1996,Oct,1996,Wildfire,0,12300000,CA,1
10/21/1996,Oct,1996,Wildfire,0,1500000,CA,1
10/21/1996,Oct,1996,Wildfire,0,3000000,CA,1
5/16/1997,May,1997,Wildfire,0,37400000,CA,1
5/27/1997,May,1997,Wildfire,0,0,CA,1
5/29/1997,May,1997,Wildfire,0,0,CA,1
6/29/1997,Jun,1997,Wildfire,0,150000,CA,1
6/29/1997,Jun,1997,Wildfire,0,0,CA,1
7/30/1997,Jul,1997,Wildfire,0,0,CA,1
8/1/1997,Aug,1997,Wildfire,0,2000000,CA,1
8/5/1997,Aug,1997,Wildfire,0,1750000,CA,1
8/6/1997,Aug,1997,Wildfire,0,5000000,CA,1
8/8/1997,Aug,1997,Wildfire,0,1900000,CA,1
8/19/1997,Aug,1997,Wildfire,0,3000000,CA,1
8/19/1997,Aug,1997,Wildfire,0,400000,CA,1
9/6/1997,Sep,1997,Wildfire,0,200000,CA,1
9/13/1997,Sep,1997,Wildfire,0,0,CA,1
9/24/1997,Sep,1997,Wildfire,0,250000,CA,1
9/24/1997,Sep,1997,Wildfire,0,940000,CA,1
9/24/1997,Sep,1997,Wildfire,0,215000,CA,1
9/25/1997,Sep,1997,Wildfire,0,750000,CA,1
9/27/1997,Sep,1997,Wildfire,0,300000,CA,1
10/13/1997,Oct,1997,Wildfire,0,15000000,CA,1
8/31/1998,Aug,1998,Wildfire,0,0,CA,1
8/31/1998,Aug,1998,Wildfire,0,1000000,CA,1
8/31/1998,Aug,1998,Wildfire,0,0,CA,1
8/31/1998,Aug,1998,Wildfire,0,4500000,CA,1
8/31/1998,Aug,1998,Wildfire,0,0,CA,1
9/1/1998,Sep,1998,Wildfire,0,0,CA,1
9/1/1998,Sep,1998,Wildfire,0,0,CA,1
10/16/1998,Oct,1998,Wildfire,0,0,CA,1
10/18/1998,Oct,1998,Wildfire,0,0,CA,1
10/20/1998,Oct,1998,Wildfire,0,400000,CA,1
10/20/1998,Oct,1998,Wildfire,0,200000,CA,1
10/21/1998,Oct,1998,Wildfire,0,365000,CA,1
12/9/1998,Dec,1998,Wildfire,0,348000,CA,1
12/9/1998,Dec,1998,Wildfire,0,0,CA,1
12/9/1998,Dec,1998,Wildfire,0,25000,CA,1
1/2/1999,Jan,1999,Wildfire,0,0,CA,1
1/3/1999,Jan,1999,Wildfire,0,0,CA,1
1/21/1999,Jan,1999,Wildfire,0,0,CA,1
2/11/1999,Feb,1999,Wildfire,0,400000,CA,1
3/14/1999,Mar,1999,Wildfire,0,60000,CA,1
5/23/1999,May,1999,Wildfire,0,0,CA,1
6/9/1999,Jun,1999,Wildfire,0,0,CA,1
6/27/1999,Jun,1999,Wildfire,0,150000,CA,1
6/29/1999,Jun,1999,Wildfire,0,0,CA,1
6/29/1999,Jun,1999,Wildfire,0,0,CA,1
7/6/1999,Jul,1999,Wildfire,0,200000,CA,1
7/12/1999,Jul,1999,Wildfire,0,100000,CA,1
7/18/1999,Jul,1999,Wildfire,0,0,CA,1
7/25/1999,Jul,1999,Wildfire,0,0,CA,1
8/9/1999,Aug,1999,Wildfire,0,500000,CA,1
8/13/1999,Aug,1999,Wildfire,0,0,CA,1
8/21/1999,Aug,1999,Wildfire,0,0,CA,1
8/21/1999,Aug,1999,Wildfire,0,100000,CA,1
8/22/1999,Aug,1999,Wildfire,0,0,CA,1
8/22/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/23/1999,Aug,1999,Wildfire,0,0,CA,1
8/25/1999,Aug,1999,Wildfire,0,0,CA,1
8/25/1999,Aug,1999,Wildfire,0,10000,CA,1
8/26/1999,Aug,1999,Wildfire,0,0,CA,1
8/28/1999,Aug,1999,Wildfire,0,0,CA,1
8/28/1999,Aug,1999,Wildfire,0,0,CA,1
8/28/1999,Aug,1999,Wildfire,0,2000000,CA,1
8/29/1999,Aug,1999,Wildfire,0,227000,CA,1
8/29/1999,Aug,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/1/1999,Sep,1999,Wildfire,0,0,CA,1
9/8/1999,Sep,1999,Wildfire,0,0,CA,1
9/9/1999,Sep,1999,Wildfire,0,66900000,CA,1
9/18/1999,Sep,1999,Wildfire,0,290000,CA,1
9/26/1999,Sep,1999,Wildfire,0,0,CA,1
9/28/1999,Sep,1999,Wildfire,0,4500000,CA,1
9/28/1999,Sep,1999,Wildfire,0,0,CA,1
9/28/1999,Sep,1999,Wildfire,0,0,CA,1
9/30/1999,Sep,1999,Wildfire,0,0,CA,1
9/30/1999,Sep,1999,Wildfire,0,0,CA,1
9/30/1999,Sep,1999,Wildfire,0,0,CA,1
10/1/1999,Oct,1999,Wildfire,0,500000,CA,1
10/1/1999,Oct,1999,Wildfire,0,1300000,CA,1
10/1/1999,Oct,1999,Wildfire,0,0,CA,1
10/1/1999,Oct,1999,Wildfire,0,0,CA,1
10/1/1999,Oct,1999,Wildfire,1,0,CA,1
10/1/1999,Oct,1999,Wildfire,0,250000,CA,1
10/1/1999,Oct,1999,Wildfire,0,13300000,CA,1
10/1/1999,Oct,1999,Wildfire,0,0,CA,1
10/3/1999,Oct,1999,Wildfire,0,0,CA,1
10/8/1999,Oct,1999,Wildfire,0,210000,CA,1
10/15/1999,Oct,1999,Wildfire,0,0,CA,1
10/16/1999,Oct,1999,Wildfire,0,480000,CA,1
10/16/1999,Oct,1999,Wildfire,0,22200000,CA,1
10/16/1999,Oct,1999,Wildfire,0,0,CA,1
10/17/1999,Oct,1999,Wildfire,0,3500000,CA,1
10/17/1999,Oct,1999,Wildfire,0,0,CA,1
10/17/1999,Oct,1999,Wildfire,0,0,CA,1
10/17/1999,Oct,1999,Wildfire,0,50000,CA,1
10/17/1999,Oct,1999,Wildfire,0,0,CA,1
10/17/1999,Oct,1999,Wildfire,0,550000,CA,1
10/20/1999,Oct,1999,Wildfire,0,0,CA,1
10/22/1999,Oct,1999,Wildfire,0,0,CA,1
10/26/1999,Oct,1999,Wildfire,0,0,CA,1
10/29/1999,Oct,1999,Wildfire,0,0,CA,1
11/14/1999,Nov,1999,Wildfire,0,0,CA,1
11/23/1999,Nov,1999,Wildfire,0,0,CA,1
12/4/1999,Dec,1999,Wildfire,0,0,CA,1
12/21/1999,Dec,1999,Wildfire,0,0,CA,1
12/21/1999,Dec,1999,Wildfire,0,0,CA,1
12/21/1999,Dec,1999,Wildfire,0,0,CA,1
12/22/1999,Dec,1999,Wildfire,0,0,CA,1
12/27/1999,Dec,1999,Wildfire,0,0,CA,1
12/27/1999,Dec,1999,Wildfire,0,0,CA,1
1/6/2000,Jan,2000,Wildfire,0,0,CA,1
2/2/2000,Feb,2000,Wildfire,0,30000,CA,1
6/4/2000,Jun,2000,Wildfire,0,0,CA,1
7/20/2000,Jul,2000,Wildfire,1,0,CA,1
7/22/2000,Jul,2000,Wildfire,0,0,CA,1
7/22/2000,Jul,2000,Wildfire,0,0,CA,1
7/22/2000,Jul,2000,Wildfire,0,490000,CA,1
7/22/2000,Jul,2000,Wildfire,0,0,CA,1
7/27/2000,Jul,2000,Wildfire,0,0,CA,1
7/29/2000,Jul,2000,Wildfire,0,0,CA,1
7/31/2000,Jul,2000,Wildfire,0,0,CA,1
7/31/2000,Jul,2000,Wildfire,0,0,CA,1
8/1/2000,Aug,2000,Wildfire,0,0,CA,1
8/1/2000,Aug,2000,Wildfire,0,0,CA,1
8/2/2000,Aug,2000,Wildfire,0,40000,CA,1
8/13/2000,Aug,2000,Wildfire,0,78200,CA,1
8/15/2000,Aug,2000,Wildfire,0,500000,CA,1
8/22/2000,Aug,2000,Wildfire,0,0,CA,1
9/1/2000,Sep,2000,Wildfire,0,100000,CA,1
9/8/2000,Sep,2000,Wildfire,0,22700000,CA,1
9/11/2000,Sep,2000,Wildfire,0,0,CA,1
9/13/2000,Sep,2000,Wildfire,0,0,CA,1
